039,0,s,13,kirkkomaalaus
005,0,i,11,kirkkoviini
005,0,i,12,kirkkoväärti
038,0,n,11,kirkollinen
099,0,i,13,kirkollisesti
040,0,s,12,kirkollisuus
009,D,a,10,kirkonaika
052,D,a,6,kirkua
012,0,a,7,kirkuna
010,0,a,7,kirkuva
067,0,a,9,kirmailla
066,0,a,9,kirmaista
073,0,a,7,kirmata
001,0,u,5,kirnu
074,0,a,7,kirnuta
052,J,a,10,kirnuuntua
052,F,a,9,kirnuutua
001,0,o,4,kiro
012,0,a,9,kiroilija
067,0,a,8,kiroilla
002,0,u,7,kiroilu
053,C,a,11,kiroiluttaa
009,A,a,14,kiropraktiikka
004,A,o,13,kiropraktikko
074,0,a,6,kirota
001,C,u,7,kirottu
099,0,i,9,kirotusti
039,0,s,6,kirous
066,0,a,9,kirpaista
002,0,u,8,kirpaisu
014,A,a,8,kirpakka
040,0,s,7,kirpeys
053,C,ä,10,kirpeyttää
052,F,ä,9,kirpeytyä
015,0,ä,6,kirpeä
099,0,i,9,kirpeästi
009,B,a,6,kirppa
006,0,i,8,kirppari
039,0,s,7,kirppis
001,B,u,6,kirppu
005,0,i,8,kirroosi
038,0,n,12,kirroottinen
028,0,i,5,kirsi
014,A,a,8,kirsikka
005,0,i,13,kirsikkaviini
039,0,s,10,kirskahdus
053,F,a,10,kirskahtaa
039,0,s,8,kirskaus
053,C,a,11,kirskauttaa
052,0,a,7,kirskua
012,0,a,8,kirskuna
009,J,a,9,kirskunta
053,C,a,10,kirskuttaa
039,0,s,9,kirskutus
001,0,u,6,kirstu
001,0,u,5,kirsu
005,0,i,7,kirurgi
012,0,a,8,kirurgia
038,0,n,10,kirurginen
099,0,i,12,kirurgisesti
009,0,a,5,kirva
006,0,i,7,kirveli
039,0,s,9,kirvellys
067,0,ä,8,kirvellä
054,I,ä,9,kirveltää
002,0,y,7,kirvely
041,0,s,6,kirves
038,0,n,8,kirvinen
053,C,a,10,kirvoittaa
074,E,a,7,kirvota
099,0,s,3,kis
009,0,a,4,kisa
012,0,a,9,kisailija
067,0,a,8,kisailla
002,0,u,7,kisailu
073,0,a,6,kisata
009,0,a,5,kiska
066,0,a,9,kiskaista
002,0,u,8,kiskaisu
001,0,o,5,kisko
052,0,a,6,kiskoa
038,0,n,10,-kiskoinen
010,0,a,7,kiskoja
009,J,a,8,kiskonta
005,0,i,9,kiskopari
067,C,a,10,kiskotella
053,C,a,9,kiskottaa
002,0,u,10,kiskottelu
039,0,s,8,kiskotus
052,F,a,9,kiskoutua
006,0,i,7,kiskuri
053,C,ä,9,kismittää
009,0,a,5,kissa
038,0,n,11,kissamainen
001,F,o,16,kissanhännänveto
039,0,s,6,kissus
001,0,u,4,kisu
005,0,i,7,kisälli
009,F,a,4,kita
007,D,i,8,kitalaki
013,0,a,6,kitara
005,0,i,9,kitaristi
073,C,a,6,kitata
034,C,n,8,kiteetön
038,0,n,8,kiteinen
040,0,s,9,kiteisyys
010,0,ä,7,kiteymä
053,C,ä,9,kiteyttää
010,0,ä,9,kiteytymä
039,0,s,8,kiteytys
052,F,ä,8,kiteytyä
006,0,i,7,kitiini
026,0,i,12,kitiinikuori
012,0,ä,6,kitinä
052,0,ä,8,kitistyä
066,0,ä,7,kitistä
009,0,a,5,kitka
038,0,n,9,kitkainen
033,K,n,12,kitkakerroin
034,C,n,8,kitkaton
099,0,i,13,kitkattomasti
009,J,ä,8,kitkentä
040,0,s,9,kitkeryys
010,0,ä,7,kitkerä
099,0,i,10,kitkerästi
002,0,ö,7,kitkerö
053,C,ä,12,kitkeröittää
052,F,ä,11,kitkeröityä
058,0,ä,6,kitkeä
001,0,u,5,kitku
067,C,a,10,kitkutella
053,C,a,9,kitkuttaa
039,0,s,8,kitkutus
099,0,i,9,kitsaasti
041,0,s,6,kitsas
067,0,a,11,kitsastella
002,0,u,10,kitsastelu
040,0,s,7,kitsaus
005,0,h,6,kitsch
005,0,i,5,kitsi
039,0,s,7,kittaus
005,C,i,5,kitti
052,F,a,5,kitua
024,0,i,9,kitukuusi
099,0,i,11,kituliaasti
040,0,s,12,kituliaisuus
041,0,s,8,kitulias
005,A,i,10,kitupiikki
038,0,t,7,kituset
053,C,a,9,kituuttaa
041,D,s,5,kiuas
001,A,u,6,kiukku
067,0,a,10,kiukkuilla
038,0,n,10,kiukkuinen
099,0,i,12,kiukkuisesti
099,0,n,11,kiukuissaan
052,0,a,9,kiukustua
067,C,a,10,kiukutella
053,C,a,9,kiukuttaa
012,0,a,12,kiukuttelija
002,0,u,10,kiukuttelu
001,0,u,5,kiulu
014,A,a,8,kiulukka
001,0,u,5,kiuru
009,0,a,5,kiusa
010,0,a,8,kiusaaja
052,J,a,10,kiusaantua
038,0,n,11,kiusallinen
099,0,i,13,kiusallisesti
040,0,s,12,kiusallisuus
073,0,a,7,kiusata
039,0,s,7,kiusaus
067,C,a,11,kiusoitella
002,0,u,11,kiusoittelu
009,0,a,4,kiva
039,0,s,8,kivahdus
053,F,a,8,kivahtaa
099,0,i,7,kivasti
003,0,ö,7,kiveliö
038,0,n,10,kivellinen
010,0,a,10,kivenhioja
038,0,n,15,kivennuoliainen
038,0,n,11,kivennäinen
052,K,ä,8,kivertyä
054,K,ä,8,kivertää
040,0,s,8,kiveryys
011,0,ä,6,kiverä
099,0,i,9,kiverästi
039,0,s,5,kives
053,0,ä,8,kivestää
010,0,ä,9,kivettymä
040,0,s,14,kivettyneisyys
052,C,ä,8,kivettyä
053,C,ä,8,kivettää
039,0,s,7,kivetys
074,0,ä,6,kivetä
010,0,ä,7,kiveymä
039,0,s,6,kiveys
010,0,ä,9,kiveytymä
007,0,i,4,kivi
005,0,i,4,kiwi
004,A,o,7,kivikko
038,0,n,11,kivikkoinen
040,0,s,12,kivikkoisuus
006,0,i,11,kivilaakeri
006,0,i,11,kivilaituri
038,0,n,7,kivinen
009,0,a,9,kivipiira
005,A,i,10,kivipyykki
039,0,s,8,kivistys
053,0,ä,8,kivistää
040,0,s,8,kivisyys
053,C,ä,8,kivittää
039,0,s,7,kivitys
009,0,a,9,kivivilla
099,0,i,11,kivuliaasti
041,0,s,8,kivulias
038,0,n,10,kivullinen
038,0,n,11,kivulloinen
040,0,s,12,kivulloisuus
074,E,a,6,kivuta
034,C,n,7,kivuton
099,0,i,12,kivuttomasti
040,0,s,11,kivuttomuus
006,0,i,7,kivääri
009,J,a,14,kivääriammunta
005,0,i,6,klaani
073,0,a,8,klaarata
009,0,a,6,klaava
005,0,i,6,klaavi
005,0,i,6,klaffi
005,0,i,6,klahvi
012,0,a,8,klamydia
005,0,i,5,klani
038,0,n,11,klanipäinen
050,0,ä,8,klanipää
005,0,i,5,klapi
005,B,i,6,klappi
005,0,i,12,klarinetisti
005,C,i,10,klarinetti
012,0,a,7,klarkia
003,0,o,14,klassifikaatio
062,0,a,12,klassifioida
005,J,i,13,klassifiointi
004,A,o,9,klassikko
038,0,n,12,klassillinen
038,0,n,9,klassinen
099,0,i,11,klassisesti
005,0,i,11,klassisismi
038,0,n,14,klassisistinen
040,0,s,10,klassisuus
012,0,a,13,klaustrofobia
005,0,i,9,klausuuli
039,0,s,8,klematis
005,0,i,11,klementiini
006,0,i,8,klemmari
005,0,i,11,kleptomaani
038,0,n,14,kleptomaaninen
012,0,a,11,kleptomania
005,0,i,9,kliimaksi
004,A,o,9,kliinikko
038,0,n,9,kliininen
099,0,i,11,kliinisesti
012,0,a,7,kliivia
073,A,a,7,klikata
005,A,i,6,klikki
052,F,ä,10,klikkiytyä
038,0,n,14,klimakteerinen
005,0,m,12,klimakterium
012,0,a,12,klimatologia
005,B,i,7,klimppi
052,F,ä,11,klimppiytyä
014,A,a,8,klinikka
006,0,i,9,klinkkeri
005,0,i,6,klipsi
020,0,e,6,klisee
052,F,ä,9,kliseytyä
039,0,s,8,klitoris
005,A,i,8,kloaakki
073,0,a,8,kloonata
039,0,s,8,kloonaus
005,0,i,6,klooni
073,0,a,8,kloorata
039,0,s,8,klooraus
005,0,i,6,kloori
053,C,a,10,kloorittaa
039,0,s,9,klooritus
005,C,i,7,klootti
005,B,i,6,kloppi
005,0,i,10,klorofylli
005,C,i,8,klosetti
005,0,i,6,klovni
005,0,i,5,klubi
006,0,i,8,klusteri
005,C,i,7,kluutti
005,C,i,7,klöntti
005,0,i,6,knalli
005,0,t,7,knesset
005,0,t,9,knock-out
005,B,i,6,knoppi
012,0,a,11,knoppologia
005,0,i,6,knorri
022,0,w,8,know-how
003,0,o,11,koagulaatio
062,0,a,10,koaguloida
005,J,i,11,koagulointi
052,F,a,11,koaguloitua
038,0,n,13,koaksiaalinen
009,0,a,5,koala
003,0,o,8,koalitio
005,C,i,8,koboltti
007,0,i,12,kobolttisini
010,0,a,5,kobra
005,0,i,8,kodeiini
003,0,o,12,kodifikaatio
062,0,a,10,kodifioida
005,J,i,11,kodifiointi
041,A,s,7,kodikas
099,0,i,11,kodikkaasti
040,0,s,9,kodikkuus
034,C,n,7,koditon
040,0,s,11,kodittomuus
048,D,e,3,koe
009,D,a,7,koeaika
005,C,i,13,koeffisientti
001,J,o,8,koelento
053,0,a,7,koestaa
039,0,s,7,koestus
067,C,a,8,koetella
033,C,n,6,koetin
053,C,a,7,koettaa
099,0,i,10,koetteeksi
099,0,a,10,koetteella
099,0,e,10,koetteelle
099,0,a,10,koetteilla
099,0,e,10,koetteille
039,0,s,11,koettelemus
002,0,u,8,koettelu
039,0,s,6,koetus
005,0,i,8,kofeiini
038,0,n,13,kognitiivinen
003,0,o,8,kognitio
067,F,a,10,kohahdella
039,0,s,8,kohahdus
053,C,a,11,kohahduttaa
053,F,a,8,kohahtaa
039,0,s,6,kohaus
067,C,a,10,kohautella
053,C,a,9,kohauttaa
039,0,s,8,kohautus
099,0,n,10,kohdakkain
099,0,n,10,kohdakkoin
073,F,a,7,kohdata
099,0,n,11,kohdatusten
048,F,e,5,kohde
067,F,a,8,kohdella
099,0,n,6,kohden
054,J,a,9,kohdentaa
052,J,a,9,kohdentua
053,0,a,9,kohdistaa
033,0,n,9,kohdistin
052,0,a,9,kohdistua
039,0,s,9,kohdistus
099,0,n,10,kohdittain
038,0,n,12,kohdittainen
003,0,o,8,koheesio
006,0,i,6,koheli
002,0,o,6,kohelo
068,0,a,9,koheloida
054,I,a,8,koheltaa
067,J,a,10,kohennella
039,0,s,8,kohennus
054,J,a,8,kohentaa
052,J,a,8,kohentua
005,0,i,10,koherenssi
005,C,i,10,koherentti
072,0,a,6,koheta
013,0,a,6,kohina
066,0,a,7,kohista
099,0,n,10,kohmeeseen
099,0,a,9,kohmeessa
038,0,n,9,kohmeinen
002,0,o,7,kohmelo
038,0,n,11,kohmeloinen
053,C,a,9,kohmettaa
052,C,a,9,kohmettua
039,0,s,8,kohmetus
001,0,o,4,koho
010,0,a,7,kohoama
067,0,a,8,kohoilla
041,A,s,7,kohokas
005,A,i,7,kohokki
010,F,a,9,kohokohta
099,0,a,7,koholla
099,0,n,9,kohollaan
099,0,e,7,koholle
099,0,n,9,koholleen
005,C,i,8,kohortti
074,0,a,6,kohota
053,C,a,8,kohottaa
010,0,a,9,kohottaja
052,F,a,11,kohottautua
039,0,s,7,kohotus
010,0,a,7,kohouma
010,0,a,9,kohoutuma
010,F,a,5,kohta
099,0,a,5,kohta
099,0,n,7,kohtaan
038,0,n,10,-kohtainen
099,0,i,12,-kohtaisesti
040,0,s,11,-kohtaisuus
038,0,n,11,kohtalainen
099,0,i,13,kohtalaisesti
002,0,o,7,kohtalo
041,A,s,10,kohtalokas
099,0,i,14,kohtalokkaasti
040,0,s,12,kohtalokkuus
032,C,r,10,kohtalotar
099,0,n,12,kohtapuoliin
099,0,n,11,kohtapuolin
099,0,n,14,kohtauksittain
038,0,n,16,kohtauksittainen
039,0,s,7,kohtaus
099,0,i,12,kohteliaasti
040,0,s,13,kohteliaisuus
041,0,s,9,kohtelias
002,0,u,7,kohtelu
099,0,i,5,kohti
003,0,o,6,kohtio
001,F,u,5,kohtu
038,0,n,12,kohtuullinen
099,0,i,14,kohtuullisesti
040,0,s,13,kohtuullisuus
040,0,s,7,kohtuus
034,C,n,9,kohtuuton
099,0,i,14,kohtuuttomasti
040,0,s,13,kohtuuttomuus
001,0,u,4,kohu
075,0,a,6,kohuta
010,0,a,5,kohva
018,0,i,3,koi
061,F,a,12,koikkelehtia
038,0,n,9,koillinen
010,A,a,13,koilliskolkka
010,0,ä,9,koinsyömä
005,0,i,10,koipeliini
007,E,i,5,koipi
038,0,n,9,-koipinen
010,0,a,5,koira
005,0,i,11,koirankeksi
005,B,i,11,koirankoppi
041,0,s,6,koiras
040,0,s,7,koiruus
010,0,a,5,koisa
073,0,a,7,koisata
061,0,a,6,koisia
001,0,o,5,koiso
048,C,e,5,koite
039,0,s,6,koitos
053,C,a,7,koittaa
001,C,o,6,koitto
052,F,a,6,koitua
039,0,s,6,koitus
004,A,o,8,koivikko
038,0,n,12,koivikkoinen
002,0,o,8,koivisto
038,0,n,14,koivistolainen
001,0,u,5,koivu
038,0,n,9,koivuinen
048,0,e,4,koje
053,0,a,9,kojeistaa
001,0,o,8,kojeisto
005,C,i,8,kojootti
001,0,u,4,koju
005,0,i,8,kokaiini
005,0,i,10,kokainismi
005,0,i,10,kokainisti
005,0,i,7,kokardi
073,A,a,6,kokata
058,D,a,5,kokea
099,0,i,8,kokeeksi
038,0,n,11,kokeellinen
099,0,i,13,kokeellisesti
067,0,a,8,kokeilla
002,0,u,7,kokeilu
041,0,s,7,kokelas
009,D,a,11,kokelasaika
034,C,n,9,kokematon
040,0,s,13,kokemattomuus
039,0,s,7,kokemus
099,0,i,17,kokemusperäisesti
099,0,i,10,kokeneesti
040,0,s,11,kokeneisuus
047,0,t,7,kokenut
073,0,a,11,koketeerata
012,0,a,10,koketteria
005,C,i,7,koketti
010,A,a,5,kokka
010,0,a,8,kokkaaja
067,0,a,9,kokkailla
038,0,n,10,-kokkainen
048,0,e,7,kokkare
038,0,n,11,kokkareinen
006,0,t,8,kokkarit
052,F,a,11,kokkaroitua
039,0,s,7,kokkaus
006,0,i,7,kokkeli
005,A,i,5,kokki
001,A,o,5,kokko
001,D,o,4,koko
099,0,o,4,koko
010,0,a,7,kokoaja
010,0,a,8,kokoelma
067,0,a,8,kokoilla
038,0,n,8,kokoinen
099,0,n,8,kokonaan
038,0,n,10,kokonainen
040,0,s,11,kokonaisuus
099,0,i,19,kokonaisvaltaisesti
010,0,a,7,kokooja
039,0,s,8,kokoomus
038,0,n,14,kokoomuslainen
099,0,n,6,kokoon
067,0,a,11,kokoonpanna
010,0,a,13,kokoonpantava
010,0,a,16,kokoontaitettava
052,J,a,9,kokoontua
010,0,a,10,kokoontuma
038,0,n,17,kokopäivätoiminen
005,C,i,7,kokotti
010,0,a,7,kokouma
039,0,s,6,kokous
053,0,a,9,kokoustaa
052,F,a,8,kokoutua
010,0,a,9,kokoutuma
002,0,o,8,koksaamo
073,0,a,7,koksata
052,F,a,9,koksautua
005,0,i,5,koksi
052,J,a,10,koksiintua
053,C,a,9,koksittaa
001,0,o,10,koksittamo
052,C,a,9,koksittua
052,F,a,9,koksiutua
005,0,i,8,koktaili
010,0,a,4,kola
067,F,a,10,kolahdella
039,0,s,8,kolahdus
053,F,a,8,kolahtaa
006,0,i,6,kolari
062,0,a,9,kolaroida
034,C,n,12,kolaroimaton
073,0,a,6,kolata
039,0,s,6,kolaus
053,C,a,9,kolauttaa
015,0,a,5,kolea
099,0,i,8,koleasti
004,A,o,10,koleerikko
038,0,n,10,koleerinen
005,F,i,7,kolehti
012,0,a,6,kolera
005,0,i,11,kolesteroli
040,0,s,6,koleus
066,0,a,9,kolhaista
002,0,u,8,kolhaisu
061,0,a,6,kolhia
052,J,a,10,kolhiintua
010,0,a,11,kolhiintuma
052,F,a,9,kolhiutua
010,0,a,10,kolhiutuma
001,0,o,5,kolho
006,0,i,8,kolhoosi
001,0,u,5,kolhu
005,0,i,7,kolibri
005,A,i,8,koliikki
004,A,o,7,kolikko
012,0,a,6,kolina
066,0,a,7,kolista
053,0,a,8,kolistaa
067,0,a,10,kolistella
053,C,a,10,kolisuttaa
010,0,a,5,kolja
005,C,i,8,koljatti
073,A,a,7,kolkata
048,A,e,5,kolke
010,A,a,6,kolkka
078,0,a,7,kolkkaa
001,A,o,6,kolkko
040,0,s,8,kolkkous
099,0,i,8,kolkosti
067,C,a,10,kolkutella
033,C,n,8,kolkutin
053,C,a,9,kolkuttaa
039,0,s,8,kolkutus
005,0,i,8,kollaasi
005,0,i,10,kollageeni
005,0,i,8,kollapsi
073,0,a,7,kollata
013,0,a,7,kollega
038,0,n,14,kollegiaalinen
038,0,n,10,kolleginen
003,0,o,8,kollegio
005,0,i,11,kollektiivi
038,0,n,14,kollektiivinen
099,0,i,16,kollektiivisesti
040,0,s,15,kollektiivisuus
005,0,i,13,kollektivismi
062,0,a,15,kollektivisoida
005,0,i,13,kollektivisti
038,0,n,16,kollektivistinen
062,0,a,13,kollektivoida
005,0,i,10,kollektori
005,0,i,5,kolli
001,0,o,5,kollo
005,0,i,8,kolloidi
038,0,n,11,kolloidinen
003,0,o,9,kollokvio
005,0,i,11,kollokviumi
053,C,a,9,kollottaa
039,0,s,8,kollotus
039,0,s,9,kolmannes
045,0,s,6,kolmas
045,0,s,14,kolmaskymmenes
099,0,i,8,kolmasti
008,0,e,5,kolme
038,0,n,14,kolmekymppinen
099,0,n,10,kolmestaan
099,0,i,8,kolmesti
099,0,a,6,kolmia
040,0,s,14,kolmijakoisuus
004,A,o,8,kolmikko
010,0,a,14,kolmiloikkaaja
038,0,n,11,kolminainen
040,0,s,12,kolminaisuus
038,0,n,13,kolminapainen
099,0,i,17,kolminkertaisesti
053,0,a,16,kolminkertaistaa
052,0,a,16,kolminkertaistua
003,0,o,6,kolmio
062,0,a,9,kolmioida
005,J,i,10,kolmiointi
099,0,n,8,kolmisen
099,0,ä,16,kolmisenkymmentä
099,0,n,8,kolmisin
099,0,n,10,kolmistaan
099,0,n,10,kolmittain
038,0,n,14,kolmituumainen
099,0,i,14,kolmiäänisesti
005,C,i,13,kolmoisvoltti
038,0,n,8,kolmonen
001,0,o,4,kolo
052,0,a,5,koloa
038,0,n,8,koloinen
012,0,a,7,kolonia
005,0,i,12,kolonialismi
005,0,i,12,kolonialisti
038,0,n,15,kolonialistinen
010,0,a,7,kolonna
005,0,i,7,kolonni
012,0,ä,10,kolopesijä
005,0,i,11,koloratuuri
005,0,i,9,kolorismi
005,0,i,9,koloristi
038,0,n,12,koloristinen
038,0,n,13,kolossaalinen
005,0,i,7,kolossi
053,C,a,8,kolottaa
039,0,s,7,kolotus
004,A,o,8,kolpakko
038,0,n,13,kolpakollinen
038,0,n,10,koltiainen
010,C,a,6,koltta
038,0,n,9,kolttonen
001,C,u,6,kolttu
003,0,o,11,kolumbaario
005,0,i,7,kolumni
005,0,i,10,kolumnisti
074,0,a,6,koluta
005,0,i,5,kolvi
003,0,o,11,kombinaatio
005,C,i,11,kombinaatti
062,0,a,10,kombinoida
005,J,i,11,kombinointi
052,F,a,11,kombinoitua
015,0,a,5,komea
099,0,i,8,komeasti
012,0,a,7,komedia
008,0,e,10,komedienne
009,C,a,8,komeetta
067,0,a,8,komeilla
002,0,u,7,komeilu
005,C,i,11,komendantti
067,J,a,10,komennella
039,0,s,8,komennus
054,J,a,8,komentaa
010,0,a,9,komentaja
002,0,u,9,komentelu
001,J,o,7,komento
002,0,o,6,komero
040,0,s,6,komeus
005,0,i,4,komi
014,A,a,8,komiikka
003,0,o,9,komisario
005,0,i,10,komissaari
003,0,o,8,komissio
005,0,i,13,komissionääri
053,0,a,8,komistaa
052,0,a,8,komistua
039,0,s,8,komistus
005,0,i,11,komitatiivi
012,0,a,7,komitea
005,C,i,10,komitentti
006,0,i,7,kommari
039,0,s,9,kommellus
005,0,i,11,kommentaari
006,0,i,14,kommentaattori
062,0,a,11,kommentoida
010,0,a,11,kommentoija
005,C,i,9,kommentti
005,A,i,12,kommervenkki
005,0,i,9,kommodori
003,0,o,13,kommunikaatio
012,0,a,10,kommunikea
062,0,a,12,kommunikoida
005,0,i,10,kommunismi
005,0,i,10,kommunisti
038,0,n,13,kommunistinen
003,0,o,11,kommutaatio
005,D,i,15,kommutaatiolaki
006,0,i,13,kommutaattori
062,0,a,10,kommutoida
006,0,i,8,kommuuni
038,0,n,16,kommuuniasuminen
010,H,a,5,kompa
005,0,i,8,kompakti
003,0,o,11,komparaatio
005,0,i,12,komparatiivi
038,0,n,15,komparatiivinen
062,0,a,10,komparoida
005,0,i,8,kompassi
067,0,a,11,kompastella
002,0,u,10,kompastelu
052,0,a,9,kompastua
039,0,s,9,kompastus
053,C,a,12,kompastuttaa
073,B,a,7,kompata
003,0,o,12,kompensaatio
038,0,n,15,kompensatorinen
062,0,a,11,kompensoida
052,F,a,12,kompensoitua
005,0,i,11,kompetenssi
005,C,i,11,kompetentti
005,0,i,9,kompleksi
041,A,s,12,kompleksikas
038,0,n,12,kompleksinen
040,0,s,13,kompleksisuus
038,0,n,17,komplementaarinen
005,C,i,12,komplementti
003,0,o,12,komplikaatio
062,0,a,11,komplisoida
052,F,a,12,komplisoitua
005,C,i,11,komponentti
003,0,o,10,kompositio
005,0,i,8,komposti
062,0,a,11,kompostoida
005,J,i,12,kompostointi
005,0,i,10,kompostori
005,C,i,8,kompotti
012,0,a,9,komppania
005,B,i,6,komppi
005,0,i,9,kompressi
006,0,i,11,kompressori
062,0,a,14,kompromettoida
005,0,i,11,kompromissi
012,0,a,7,kompura
062,0,a,10,kompuroida
039,0,s,6,kompus
003,0,o,12,kondensaatio
006,0,i,14,kondensaattori
062,0,a,11,kondensoida
052,F,a,12,kondensoitua
006,0,i,11,kondiittori
039,0,s,6,kondis
005,0,i,13,konditionaali
038,0,n,16,konditionaalinen
012,0,a,10,konditoria
006,0,i,7,kondomi
006,0,i,7,kondori
005,0,i,11,konduktööri
010,0,a,10,kondylooma
048,0,e,4,kone
038,0,n,11,koneellinen
099,0,i,13,koneellisesti
053,0,a,12,koneellistaa
052,0,a,12,koneellistua
040,0,s,12,koneellisuus
005,0,i,9,konehalli
001,A,o,8,koneikko
038,0,n,9,-koneinen
053,0,a,9,koneistaa
010,0,a,10,koneistaja
002,0,o,8,koneisto
052,0,a,9,koneistua
039,0,s,9,koneistus
038,0,n,12,konekoodinen
038,0,n,15,konekääntäminen
038,0,n,10,konemainen
099,0,i,12,konemaisesti
050,0,ä,11,konepestävä
005,A,i,9,konetykki
009,D,a,8,konevika
005,0,i,11,konferenssi
005,A,i,17,konferenssitulkki
003,0,o,12,konfirmaatio
005,0,i,11,konfirmandi
062,0,a,11,konfirmoida
005,0,i,9,konflikti
038,0,n,14,konfutselainen
040,0,s,15,konfutselaisuus
005,0,i,9,kongressi
005,0,i,11,kongruenssi
005,C,i,11,kongruentti
062,0,a,10,kongruoida
005,0,i,4,koni
005,A,i,8,konjakki
003,0,o,11,konjugaatio
062,0,a,10,konjugoida
005,J,i,11,konjugointi
003,0,o,10,konjunktio
005,0,i,12,konjunktuuri
006,0,i,7,konkari
073,A,a,7,konkata
002,0,o,7,konkelo
005,G,i,5,konki
005,0,i,12,konkistadori
010,A,a,6,konkka
010,A,a,12,konkkaronkka
005,0,i,9,konklaavi
005,0,i,12,konkordanssi
038,0,n,13,konkreettinen
099,0,i,15,konkreettisesti
053,0,a,14,konkreettistaa
052,0,a,14,konkreettistua
040,0,s,14,konkreettisuus
012,0,a,9,konkretia
005,0,i,11,konkretismi
062,0,a,13,konkretisoida
052,F,a,14,konkretisoitua
005,0,i,11,konkretisti
005,0,i,12,konkurrenssi
005,0,i,9,konkurssi
010,0,a,5,konna
038,0,n,11,konnamainen
006,0,i,7,konnari
040,0,s,7,konnuus
005,C,i,13,konossementti
099,0,a,5,konsa
099,0,n,7,konsaan
099,0,n,9,konsanaan
039,0,s,9,konsensus
003,0,o,13,konsentraatio
005,C,i,13,konsentraatti
062,0,a,12,konsentroida
005,J,i,13,konsentrointi
052,F,a,13,konsentroitua
005,0,i,8,konsepti
005,A,i,13,konseptiarkki
005,0,i,8,konserni
062,0,a,11,konsertoida
005,C,i,9,konsertti
001,C,o,9,konsertto
006,0,i,14,konservaattori
005,0,i,13,konservatiivi
038,0,n,16,konservatiivinen
099,0,i,18,konservatiivisesti
040,0,s,17,konservatiivisuus
005,0,i,13,konservatismi
003,0,o,13,konservatorio
062,0,a,11,konservoida
010,0,a,11,konservoija
005,0,i,8,konsiili
005,0,i,12,konsistenssi
006,0,i,10,konsistori
006,0,i,7,konsoli
005,C,i,11,konsonantti
003,0,o,9,konsortio
006,0,i,11,konstaapeli
012,0,a,11,konstailija
067,0,a,10,konstailla
005,0,i,10,konstanssi
005,C,i,10,konstantti
005,0,i,6,konsti
041,A,s,9,konstikas
099,0,i,13,konstikkaasti
040,0,s,11,konstikkuus
038,0,n,19,konstitutionaalinen
005,0,i,18,konstitutionalismi
003,0,o,12,konstituutio
038,0,n,16,konstruktiivinen
003,0,o,11,konstruktio
005,0,i,15,konstruktivismi
062,0,a,11,konstruoida
005,J,i,12,konstruointi
005,C,i,11,konsulaatti
005,C,i,11,konsulentti
006,0,i,7,konsuli
003,0,o,12,konsultaatio
038,0,n,16,konsultatiivinen
062,0,a,11,konsultoida
005,J,i,12,konsultointi
005,C,i,9,konsultti
005,0,i,12,konsumerismi
038,0,n,15,konsumeristinen
005,0,i,8,kontakti
099,0,n,10,kontallaan
099,0,n,10,kontalleen
073,C,a,7,kontata
006,0,i,10,konteineri
005,0,i,9,konteksti
099,0,n,10,kontillaan
099,0,n,10,kontilleen
005,C,i,12,kontingentti
005,0,i,10,kontinuumi
003,0,o,6,kontio
005,F,i,9,kontrahti
005,0,i,12,kontrapunkti
038,0,n,15,kontrapunktinen
005,0,i,9,kontrasti
062,0,a,12,kontrastoida
005,0,i,9,kontrolli
062,0,a,12,kontrolloida
005,J,i,13,kontrollointi
067,0,a,10,konttailla
039,0,s,8,konttaus
005,C,i,6,kontti
001,C,o,6,kontto
006,0,i,8,konttori
005,0,i,11,konttoristi
052,0,a,12,konttoristua
001,J,u,5,kontu
005,F,i,8,konvehti
003,0,o,9,konventio
038,0,n,17,konventionaalinen
005,C,i,9,konventti
005,0,i,12,konvergenssi
005,C,i,12,konvergentti
003,0,o,9,konversio
010,0,a,8,koodaaja
073,0,a,7,koodata
039,0,s,7,koodaus
005,0,i,8,koodeksi
005,0,i,5,koodi
053,C,a,9,koodittaa
010,0,a,10,koodittaja
039,0,s,8,kooditus
041,A,s,6,kookas
018,0,i,9,kookosvoi
073,0,a,7,koolata
039,0,s,7,koolaus
005,G,i,8,koolinki
099,0,a,6,koolla
099,0,e,6,koolle
010,0,a,5,kooma
004,A,o,8,koomikko
038,0,n,8,koominen
099,0,i,10,koomisesti
040,0,s,9,koomisuus
099,0,n,7,koommin
039,0,s,7,koonnos
054,J,a,7,koontaa
005,J,i,6,koonti
026,0,i,11,koontikuori
003,0,o,11,kooperaatio
038,0,n,15,kooperatiivinen
003,0,o,12,koordinaatio
002,0,o,14,koordinaatisto
009,C,a,12,koordinaatta
005,C,i,12,koordinaatti
006,0,i,14,koordinaattori
062,0,a,11,koordinoida
010,0,a,11,koordinoija
005,J,i,12,koordinointi
099,0,a,6,koossa
053,0,a,7,koostaa
048,0,e,6,kooste
038,0,n,10,koosteinen
010,0,a,9,koostelma
001,0,o,6,koosto
052,0,a,7,koostua
039,0,s,9,koostumus
074,D,a,5,koota
099,0,p,3,kop
067,F,a,10,kopahdella
039,0,s,8,kopahdus
053,F,a,8,kopahtaa
038,0,n,10,kopallinen
073,B,a,6,kopata
039,0,s,6,kopaus
067,C,a,10,kopautella
053,C,a,9,kopauttaa
039,0,s,8,kopautus
